Date,AAPL,ADBE,ADI,AMAT,AMD,AVGO,CDNS,CRM,IBM,INTC,KLAC,LRCX,MSFT,MU,NOW,NVDA,PANW,QCOM,SNPS,TXN
2023-05-24,169.62039184570312,365.760009765625,165.18191528320312,119.07501983642578,108.2699966430664,65.4383544921875,203.6699981689453,206.5503387451172,114.9288330078125,28.420705795288086,399.6710510253906,55.03934860229492,307.9609069824219,65.70883178710938,100.51000213623047,30.51263999938965,102.15499877929688,96.82844543457031,395.3900146484375,153.8128204345703
2023-05-25,170.7555389404297,392.05999755859375,164.409423828125,127.62438201904297,120.3499984741211,70.18302917480469,224.49000549316406,207.39016723632812,115.91644287109375,26.852664947509766,424.4488525390625,58.56325912475586,319.8044128417969,68.75081634521484,106.35600280761719,37.948463439941406,103.98999786376953,97.76835632324219,434.20001220703125,156.16049194335938
2023-05-26,173.16400146484375,415.3900146484375,168.3577880859375,133.0924530029297,127.02999877929688,78.26543426513672,228.3300018310547,212.85377502441406,117.86422729492188,28.420705795288086,450.7808532714844,61.10673904418945,326.6436462402344,73.01749420166016,107.49199676513672,38.91365432739258,105.8499984741211,103.7179183959961,444.7300109863281,162.30120849609375
2023-05-30,175.00985717773438,417.2099914550781,169.2161102294922,133.5913543701172,125.2699966430664,77.36117553710938,234.75,216.24258422851562,118.40376281738281,29.390928268432617,448.3763732910156,61.2730598449707,324.9950866699219,70.8051528930664,109.8239974975586,40.07769012451172,106.23999786376953,109.0283432006836,464.8299865722656,162.5405731201172
2023-05-31,174.9604949951172,417.7900085449219,169.46408081054688,130.39268493652344,118.20999908447266,77.80607604980469,230.91000366210938,220.69845581054688,117.58988189697266,30.81196403503418,432.9916687011719,59.98332977294922,322.2280578613281,67.35823059082031,108.95600128173828,37.80257797241211,106.69499969482422,107.3342514038086,454.9599914550781,160.0824432373047
2023-06-01,177.76382446289062,426.75,172.05816650390625,131.88929748535156,119.47000122070312,76.07174682617188,232.38999938964844,210.34426879882812,118.71469116210938,30.508153915405273,442.31634521484375,60.290687561035156,326.3393859863281,68.23723602294922,108.59200286865234,39.736976623535156,108.3949966430664,109.62459564208984,454.54998779296875,161.8592529296875
2023-06-02,178.61270141601562,436.3699951171875,172.2977294921875,131.69366455078125,117.86000061035156,78.19512176513672,229.69000244140625,210.47271728515625,121.0922622680664,30.684558868408203,447.7215270996094,59.68861770629883,329.10650634765625,68.31624603271484,109.63600158691406,39.294342041015625,108.62000274658203,109.42585754394531,449.3599853515625,161.3253173828125
2023-06-05,177.26039123535156,434.17999267578125,167.6788330078125,130.81329345703125,117.93000030517578,77.26103210449219,232.3300018310547,207.34075927734375,121.29342651367188,29.263525009155273,447.7117004394531,58.904666900634766,329.6363830566406,66.93353271484375,111.34200286865234,39.13847351074219,113.3949966430664,106.690673828125,450.1600036621094,156.74969482421875
2023-06-06,176.89520263671875,432.8900146484375,170.54408264160156,131.01870727539062,124.2300033569336,76.07654571533203,228.77999877929688,210.29486083984375,121.33916473388672,30.341548919677734,450.59515380859375,59.5456428527832,327.4188232421875,66.70637512207031,111.16000366210938,38.62189865112305,112.36000061035156,110.12620544433594,443.8399963378906,156.84178161621094
2023-06-07,175.52316284179688,418.32000732421875,172.84393310546875,132.06536865234375,117.83000183105469,76.3298110961914,222.47000122070312,203.26034545898438,122.88458251953125,30.655160903930664,453.2928466796875,59.407527923583984,317.3120422363281,66.2322769165039,105.66400146484375,37.44775390625,108.125,109.0094223022461,435.32000732421875,158.3516082763672
2023-06-08,178.23760986328125,439.0299987792969,174.09927368164062,133.2294464111328,121.05000305175781,77.44400024414062,228.0800018310547,207.01470947265625,122.91203308105469,31.184371948242188,463.16485595703125,59.77323532104492,319.15679931640625,64.51377868652344,107.06800079345703,38.48200225830078,111.41000366210938,110.11673736572266,437.69000244140625,158.56336975097656
2023-06-09,178.62258911132812,454.0,174.8467559814453,133.15115356445312,124.91999816894531,77.48445129394531,229.3000030517578,212.72532653808594,123.72591400146484,30.713960647583008,455.14019775390625,58.99998092651367,320.6580810546875,64.62240600585938,106.80599975585938,38.7418098449707,110.05000305175781,112.7288818359375,438.7799987792969,157.0535125732422
2023-06-12,181.416015625,474.6300048828125,179.8297576904297,136.956298828125,129.19000244140625,82.37067413330078,233.22000122070312,211.12477111816406,124.75006866455078,32.40940475463867,464.699462890625,61.03670883178711,325.6231384277344,66.61747741699219,109.2699966430664,39.45329666137695,114.56999969482422,115.59654998779297,446.0400085449219,160.229736328125
